,County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State
3796,Johnson County,48251.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
3814,Liberty County,48291.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3820,Lubbock County,48303.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,TX
3825,McLennan County,48309.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
3836,Midland County,48329.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3843,Montgomery County,48339.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,TX
3853,Nueces County,48355.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,TX
3858,Orange County,48361.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,TX
3862,Parker County,48367.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
3891,Smith County,48423.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
3900,Tarrant County,48439.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,115.0,TX
3901,Tarrant County,48439.0,2010.0,2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,TX
3904,Taylor County,48441.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3909,Tom Green County,48451.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
3912,Travis County,48453.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,98.0,TX
3913,Travis County,48453.0,2010.0,2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,TX
3929,Webb County,48479.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,TX
3934,Wichita County,48485.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TX
3939,Williamson County,48491.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,TX
4165,Benton County,53005.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WA
4168,Chelan County,53007.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,WA
4170,Clallam County,53009.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,WA
4173,Clark County,53011.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,WA
4174,Clark County,53011.0,2010.0,2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,WA
4178,Cowlitz County,53015.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,WA
4192,King County,53033.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,191.0,WA
4193,King County,53033.0,2010.0,2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,47.0,WA
4197,Kitsap County,53035.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,WA
4202,Lewis County,53041.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,WA
4212,Pierce County,53053.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,84.0,WA
4213,Pierce County,53053.0,2010.0,2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,29.0,WA
4217,Skagit County,53057.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,WA
4221,Snohomish County,53061.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,89.0,WA
4222,Snohomish County,53061.0,2010.0,2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,WA
4225,Spokane County,53063.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,61.0,WA
4226,Spokane County,53063.0,2010.0,2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,WA
4230,Thurston County,53067.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,WA
4235,Whatcom County,53073.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,WA
4239,Yakima County,53077.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,WA
547,Alachua County,12001.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,FL
554,Brevard County,12009.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,107.0,FL
555,Brevard County,12009.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0,FL
558,Broward County,12011.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,186.0,FL
559,Broward County,12011.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,47.0,FL
563,Charlotte County,12015.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,FL
567,Citrus County,12017.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,FL
570,Clay County,12019.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,FL
572,Collier County,12021.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0,FL
578,Duval County,12031.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,135.0,FL
579,Duval County,12031.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,FL
582,Escambia County,12033.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,FL
585,Flagler County,12035.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,FL
595,Hernando County,12053.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,FL
598,Highlands County,12055.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,FL
600,Hillsborough County,12057.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,211.0,FL
601,Hillsborough County,12057.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0,FL
605,Indian River County,12061.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,FL
611,Lake County,12069.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,FL
614,Lee County,12071.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,75.0,FL
615,Lee County,12071.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0,FL
618,Leon County,12073.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,FL
624,Manatee County,12081.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,63.0,FL
625,Manatee County,12081.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,FL
628,Marion County,12083.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0,FL
631,Martin County,12085.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,FL
634,Miami-Dade County,12086.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,98.0,FL
635,Miami-Dade County,12086.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,24.0,FL
639,Monroe County,12087.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,FL
642,Nassau County,12089.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,FL
644,Okaloosa County,12091.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,FL
647,Okeechobee County,12093.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,FL
649,Orange County,12095.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,125.0,FL
650,Orange County,12095.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0,FL
653,Osceola County,12097.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,FL
656,Palm Beach County,12099.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,160.0,FL
657,Palm Beach County,12099.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,43.0,FL
660,Pasco County,12101.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,127.0,FL
661,Pasco County,12101.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,FL
664,Pinellas County,12103.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,213.0,FL
665,Pinellas County,12103.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0,FL
669,Polk County,12105.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,91.0,FL
670,Polk County,12105.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0,FL
673,Putnam County,12107.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,FL
676,St. Johns County,12109.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,FL
679,St. Lucie County,12111.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,FL
682,Santa Rosa County,12113.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,FL
685,Sarasota County,12115.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,65.0,FL
686,Sarasota County,12115.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,FL
689,Seminole County,12117.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,FL
690,Seminole County,12117.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,FL
697,Volusia County,12127.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,78.0,FL
698,Volusia County,12127.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,FL
3689,Bell County,48027.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
3692,Bexar County,48029.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,227.0,TX
3693,Bexar County,48029.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,24.0,TX
3694,Bexar County,48029.0,2011.0,2011.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,TX
3700,Brazoria County,48039.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,TX
3703,Brazos County,48041.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,TX
3727,Collin County,48085.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0,TX
3728,Collin County,48085.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,TX
3729,Collin County,48085.0,2011.0,2011.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,TX
3734,Comal County,48091.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3746,Dallas County,48113.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,194.0,TX
3747,Dallas County,48113.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0,TX
3748,Dallas County,48113.0,2011.0,2011.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0,TX
3756,Denton County,48121.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0,TX
3757,Denton County,48121.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,TX
3766,Ector County,48135.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TX
3771,El Paso County,48141.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,52.0,TX
3781,Fort Bend County,48157.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,TX
3788,Galveston County,48167.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,TX
3796,Grayson County,48181.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
3798,Gregg County,48183.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
3801,Guadalupe County,48187.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
3809,Harris County,48201.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,332.0,TX
3810,Harris County,48201.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,47.0,TX
3822,Hidalgo County,48215.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TX
3839,Jefferson County,48245.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,TX
3844,Johnson County,48251.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3852,Kerr County,48265.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3866,Liberty County,48291.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3872,Lubbock County,48303.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,TX
3887,Midland County,48329.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
3894,Montgomery County,48339.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,TX
3895,Montgomery County,48339.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,TX
3905,Nueces County,48355.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0,TX
3910,Orange County,48361.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TX
3917,Polk County,48373.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3919,Potter County,48375.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3944,Smith County,48423.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
3954,Tarrant County,48439.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,151.0,TX
3955,Tarrant County,48439.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0,TX
3958,Taylor County,48441.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
3965,Travis County,48453.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,136.0,TX
3966,Travis County,48453.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,TX
3976,Victoria County,48469.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
3982,Webb County,48479.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,TX
3987,Wichita County,48485.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TX
3992,Williamson County,48491.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,TX
4234,Benton County,53005.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,WA
4237,Chelan County,53007.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WA
4242,Clark County,53011.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,WA
4243,Clark County,53011.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,WA
4247,Cowlitz County,53015.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,WA
4256,Grays Harbor County,53027.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WA
4262,King County,53033.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,179.0,WA
4263,King County,53033.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,45.0,WA
4264,King County,53033.0,2011.0,2011.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,WA
4268,Kitsap County,53035.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,WA
4273,Lewis County,53041.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,WA
4281,Pierce County,53053.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,98.0,WA
4282,Pierce County,53053.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,30.0,WA
4287,Skagit County,53057.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,WA
4291,Snohomish County,53061.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,143.0,WA
4292,Snohomish County,53061.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0,WA
4295,Spokane County,53063.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,63.0,WA
4296,Spokane County,53063.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,WA
4300,Thurston County,53067.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,WA
4305,Whatcom County,53073.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,WA
4309,Yakima County,53077.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,WA
547,Alachua County,12001.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,FL
551,Bay County,12005.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,FL
555,Brevard County,12009.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,98.0,FL
556,Brevard County,12009.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,FL
559,Broward County,12011.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,191.0,FL
560,Broward County,12011.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,37.0,FL
567,Citrus County,12017.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,FL
570,Clay County,12019.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,FL
573,Collier County,12021.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,FL
576,Columbia County,12023.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,FL
581,Duval County,12031.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,150.0,FL
582,Duval County,12031.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,FL
585,Escambia County,12033.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,FL
598,Hernando County,12053.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,FL
601,Highlands County,12055.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,FL
604,Hillsborough County,12057.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,160.0,FL
605,Hillsborough County,12057.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0,FL
609,Indian River County,12061.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,FL
615,Lake County,12069.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,FL
618,Lee County,12071.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,FL
619,Lee County,12071.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18.0,FL
624,Levy County,12075.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,FL
628,Manatee County,12081.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,FL
631,Marion County,12083.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0,FL
634,Martin County,12085.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,FL
637,Miami-Dade County,12086.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,101.0,FL
638,Miami-Dade County,12086.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,34.0,FL
645,Nassau County,12089.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,FL
647,Okaloosa County,12091.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,FL
650,Okeechobee County,12093.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,FL
652,Orange County,12095.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,102.0,FL
653,Orange County,12095.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,29.0,FL
656,Osceola County,12097.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,FL
658,Palm Beach County,12099.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,134.0,FL
659,Palm Beach County,12099.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,51.0,FL
663,Pasco County,12101.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,95.0,FL
664,Pasco County,12101.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,FL
667,Pinellas County,12103.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,169.0,FL
668,Pinellas County,12103.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,52.0,FL
671,Polk County,12105.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,73.0,FL
672,Polk County,12105.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,FL
677,St. Johns County,12109.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,FL
680,St. Lucie County,12111.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,FL
683,Santa Rosa County,12113.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,FL
686,Sarasota County,12115.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0,FL
687,Sarasota County,12115.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0,FL
690,Seminole County,12117.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,FL
697,Volusia County,12127.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,68.0,FL
698,Volusia County,12127.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0,FL
3715,Bell County,48027.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,TX
3718,Bexar County,48029.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,174.0,TX
3719,Bexar County,48029.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,TX
3725,Brazoria County,48039.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,TX
3738,Cameron County,48061.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TX
3752,Collin County,48085.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,TX
3753,Collin County,48085.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,TX
3754,Collin County,48085.0,2012.0,2012.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,TX
3759,Comal County,48091.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3772,Dallas County,48113.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,206.0,TX
3773,Dallas County,48113.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,40.0,TX
3774,Dallas County,48113.0,2012.0,2012.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,19.0,TX
3782,Denton County,48121.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0,TX
3791,Ector County,48135.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
3796,El Paso County,48141.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,TX
3806,Fort Bend County,48157.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TX
3813,Galveston County,48167.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,TX
3821,Grayson County,48181.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TX
3825,Guadalupe County,48187.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3832,Hardin County,48199.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
3834,Harris County,48201.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,297.0,TX
3835,Harris County,48201.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,69.0,TX
3845,Hidalgo County,48215.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TX
3862,Jefferson County,48245.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,TX
3867,Johnson County,48251.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
3872,Kaufman County,48257.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3893,Lubbock County,48303.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,TX
3898,McLennan County,48309.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
3916,Montgomery County,48339.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,TX
3926,Nueces County,48355.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,TX
3931,Orange County,48361.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
3935,Parker County,48367.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TX
3944,Randall County,48381.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
