,County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State
2877,Henderson County,37089.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC
2883,Iredell County,37097.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,NC
2887,Johnston County,37101.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC
2897,Mecklenburg County,37119.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,87.0,NC
2898,Mecklenburg County,37119.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0,NC
2903,Moore County,37125.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC
2906,New Hanover County,37129.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,NC
2910,Onslow County,37133.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC
2919,Pitt County,37147.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,NC
2922,Randolph County,37151.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC
2926,Robeson County,37155.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,NC
2930,Rowan County,37159.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,NC
2934,Sampson County,37163.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NC
2940,Surry County,37171.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NC
2945,Union County,37179.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,NC
2949,Wake County,37183.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,60.0,NC
2950,Wake County,37183.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18.0,NC
2959,Wilkes County,37193.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,NC
2964,Yadkin County,37197.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,NC
2974,Cass County,38017.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,ND
3020,Adams County,39001.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OH
3022,Allen County,39003.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH
3025,Ashtabula County,39007.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,OH
3029,Belmont County,39013.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OH
3031,Brown County,39015.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,OH
3033,Butler County,39017.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,151.0,OH
3037,Champaign County,39021.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
3039,Clark County,39023.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,OH
3042,Clermont County,39025.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,80.0,OH
3045,Clinton County,39027.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OH
3047,Columbiana County,39029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,OH
3052,Cuyahoga County,39035.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,255.0,OH
3053,Cuyahoga County,39035.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0,OH
3057,Darke County,39037.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
3060,Delaware County,39041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH
3063,Erie County,39043.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,OH
3065,Fairfield County,39045.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,OH
3068,Fayette County,39047.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH
3070,Franklin County,39049.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,196.0,OH
3071,Franklin County,39049.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0,OH
3077,Geauga County,39055.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
3079,Greene County,39057.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,OH
3082,Hamilton County,39061.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,248.0,OH
3085,Hancock County,39063.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
3090,Highland County,39071.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH
3094,Huron County,39077.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,OH
3097,Jefferson County,39081.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,OH
3100,Lake County,39085.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,53.0,OH
3104,Licking County,39089.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,OH
3108,Lorain County,39093.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0,OH
3111,Lucas County,39095.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,116.0,OH
3115,Mahoning County,39099.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48.0,OH
3118,Marion County,39101.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,OH
3120,Medina County,39103.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,OH
3125,Miami County,39109.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,OH
3128,Montgomery County,39113.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,251.0,OH
3129,Montgomery County,39113.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OH
3141,Portage County,39133.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,OH
3145,Richland County,39139.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,OH
3148,Ross County,39141.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,OH
3150,Sandusky County,39143.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OH
3152,Scioto County,39145.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,OH
3154,Seneca County,39147.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
3157,Stark County,39151.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0,OH
3158,Stark County,39151.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OH
3161,Summit County,39153.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,118.0,OH
3165,Trumbull County,39155.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,54.0,OH
3172,Warren County,39165.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,OH
3174,Washington County,39167.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH
3176,Wayne County,39169.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OH
3180,Wood County,39173.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OH
3191,Canadian County,40017.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OK
3193,Carter County,40019.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OK
3195,Cherokee County,40021.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OK
3199,Cleveland County,40027.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,OK
3203,Comanche County,40031.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,OK
3208,Creek County,40037.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,OK
3212,Delaware County,40041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OK
3218,Grady County,40051.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OK
3234,Le Flore County,40079.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OK
3244,Mayes County,40097.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OK
3247,Muskogee County,40101.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,OK
3252,Oklahoma County,40109.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,125.0,OK
3253,Oklahoma County,40109.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,OK
3254,Oklahoma County,40109.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,22.0,OK
3263,Pittsburg County,40121.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OK
3269,Rogers County,40131.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OK
3272,Sequoyah County,40135.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OK
3277,Tulsa County,40143.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,105.0,OK
3278,Tulsa County,40143.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OK
3281,Wagoner County,40145.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,OK
3289,Clackamas County,41005.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,OR
3290,Clackamas County,41005.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,OR
3300,Deschutes County,41017.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OR
3309,Jackson County,41029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,OR
3313,Josephine County,41033.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OR
3319,Lane County,41039.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48.0,OR
3320,Lane County,41039.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,OR
3324,Lincoln County,41041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OR
3327,Linn County,41043.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,OR
3331,Marion County,41047.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OR
3335,Multnomah County,41051.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,96.0,OR
3336,Multnomah County,41051.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OR
3337,Multnomah County,41051.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,OR
3351,Washington County,41067.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,OR
3352,Washington County,41067.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,OR
3359,Allegheny County,42003.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,289.0,PA
3360,Allegheny County,42003.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0,PA
3363,Armstrong County,42005.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
3365,Beaver County,42007.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,PA
3368,Berks County,42011.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0,PA
3371,Blair County,42013.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,PA
3374,Bucks County,42017.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,116.0,PA
3375,Bucks County,42017.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0,PA
3379,Butler County,42019.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,PA
3382,Cambria County,42021.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,PA
3385,Carbon County,42025.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
3387,Centre County,42027.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,PA
3389,Chester County,42029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,68.0,PA
3396,Crawford County,42039.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
3398,Cumberland County,42041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,PA
3401,Dauphin County,42043.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0,PA
3404,Delaware County,42045.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,123.0,PA
3405,Delaware County,42045.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,PA
3406,Delaware County,42045.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,PA
3410,Erie County,42049.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,PA
3413,Fayette County,42051.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,PA
3417,Franklin County,42055.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,PA
3420,Greene County,42059.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,PA
3423,Indiana County,42063.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,PA
3427,Lackawanna County,42069.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,PA
3429,Lancaster County,42071.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,63.0,PA
3432,Lawrence County,42073.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,PA
3434,Lebanon County,42075.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
3436,Lehigh County,42077.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0,PA
3439,Luzerne County,42079.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,57.0,PA
3442,Lycoming County,42081.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,PA
3446,Mercer County,42085.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,PA
3449,Monroe County,42089.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,PA
3452,Montgomery County,42091.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,120.0,PA
3453,Montgomery County,42091.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0,PA
3457,Northampton County,42095.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,PA
3460,Northumberland County,42097.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,PA
3463,Philadelphia County,42101.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,485.0,PA
3464,Philadelphia County,42101.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0,PA
3470,Schuylkill County,42107.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,PA
3473,Somerset County,42111.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
3476,Susquehanna County,42115.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,PA
3480,Venango County,42121.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,PA
3483,Washington County,42125.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,PA
3486,Wayne County,42127.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,PA
3488,Westmoreland County,42129.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,96.0,PA
3492,York County,42133.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,107.0,PA
3495,Bristol County,44001.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,RI
3497,Kent County,44003.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,RI
3502,Providence County,44007.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,140.0,RI
3503,Providence County,44007.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,RI
3507,Washington County,44009.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,RI
3511,Aiken County,45003.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,SC
3514,Anderson County,45007.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,SC
3519,Beaufort County,45013.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,SC
3522,Berkeley County,45015.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,SC
3526,Charleston County,45019.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,SC
3536,Dorchester County,45035.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,SC
3540,Florence County,45041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,SC
3542,Georgetown County,45043.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,SC
3544,Greenville County,45045.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0,SC
3545,Greenville County,45045.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,SC
3548,Greenwood County,45047.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,SC
3551,Horry County,45051.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0,SC
3559,Lexington County,45063.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,SC
3566,Oconee County,45073.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,SC
3570,Pickens County,45077.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,SC
3573,Richland County,45079.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,SC
3574,Richland County,45079.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,SC
3578,Spartanburg County,45083.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,SC
3584,York County,45091.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,SC
3634,Minnehaha County,46099.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,SD
3655,Anderson County,47001.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TN
3661,Blount County,47009.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,TN
3663,Bradley County,47011.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,TN
3666,Campbell County,47013.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TN
3671,Cheatham County,47021.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TN
3674,Claiborne County,47025.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TN
3677,Cocke County,47029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TN
3681,Cumberland County,47035.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TN
3684,Davidson County,47037.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,112.0,TN
3685,Davidson County,47037.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,TN
3689,DeKalb County,47041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TN
3691,Dickson County,47043.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TN
3696,Franklin County,47051.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TN
3701,Greene County,47059.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TN
3704,Hamblen County,47063.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,TN
3706,Hamilton County,47065.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0,TN
3711,Hardin County,47071.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TN
3725,Knox County,47093.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,119.0,TN
3733,Loudon County,47105.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TN
3735,McMinn County,47107.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TN
3742,Maury County,47119.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TN
3746,Montgomery County,47125.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,TN
3756,Putnam County,47141.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TN
3759,Roane County,47145.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,TN
3762,Rutherford County,47149.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,TN
3767,Sevier County,47155.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TN
3770,Shelby County,47157.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,138.0,TN
3775,Sullivan County,47163.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,TN
3777,Sumner County,47165.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,TN
3785,Washington County,47179.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TN
3791,Williamson County,47187.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TN
3793,Wilson County,47189.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TN
3809,Bell County,48027.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
3812,Bexar County,48029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,161.0,TX
3813,Bexar County,48029.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,TX
3819,Brazoria County,48039.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
3822,Brazos County,48041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
3846,Collin County,48085.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,TX
3847,Collin County,48085.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,TX
3848,Collin County,48085.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,TX
3864,Dallas County,48113.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,290.0,TX
3865,Dallas County,48113.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0,TX
3866,Dallas County,48113.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,TX
3874,Denton County,48121.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,TX
3875,Denton County,48121.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,TX
3884,Ector County,48135.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,TX
3889,El Paso County,48141.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0,TX
3890,El Paso County,48141.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,TX
3900,Fort Bend County,48157.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,TX
3907,Galveston County,48167.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,TX
3915,Grayson County,48181.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3926,Hardin County,48199.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3928,Harris County,48201.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,345.0,TX
3929,Harris County,48201.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,52.0,TX
3940,Henderson County,48213.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
3942,Hidalgo County,48215.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TX
3959,Jefferson County,48245.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,TX
3964,Johnson County,48251.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TX
3968,Kaufman County,48257.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
3989,Lubbock County,48303.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,TX
3994,McLennan County,48309.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
4005,Midland County,48329.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
